time,x,y,z,dx,dy,dz
5.53,-6.66055353675138,-5.55603711495081,26.3838181839915,11.0390612184207,-5.1905180048984,-33.318086715046
5.54,-6.558283789979,-5.6178988730971,26.0537442982621,9.39998924143548,-7.12934379650798,-32.6025951018042
5.55,-6.47255375192268,-5.69862399088097,25.7317662819554,7.73734269273705,-8.9671531829379,-31.7049012346883
5.56,-6.40353693612426,-5.79724193675586,25.4196462735683,6.06258837241799,-10.7120294934858,-30.6357832057747
5.57,-6.35130198447431,-5.91286458075069,25.1190506178399,4.38532774609462,-12.3720701528571,-29.4037091899372
5.58,-6.31583038120237,-6.044683339813,24.8315720897695,2.71350129944584,-13.954825266853,-28.0150257809661
5.59,-6.2970319584854,-6.19196108608774,24.5587501022206,1.05362228282575,-15.466810050919,-26.4741735906562
5.6,-6.29475793554585,-6.35401954083139,24.3020886179564,-0.588970967643996,-16.9131012174933,-24.7839253434136
5.61,-6.30881137783828,-6.53022311043762,24.0630715953523,-2.20984764577974,-18.2969847115392,-22.9456464631026
5.62,-6.33895488846145,-6.71995923506216,23.8431756886944,-3.8052101325817,-19.619644136755,-20.9595765174009
5.63,-6.38491558048991,-6.92261599317271,23.6438800650043,-5.37162243992418,-20.8799036121917,-18.825129269087
5.64,-6.44638733725993,-7.13755730730599,23.4666731033126,-6.90574053317789,-22.0739996662932,-16.5412221400512
5.65,-6.52303039115347,-7.36409598649859,23.3130556222033,-8.40404725702591,-23.1953812410527,-14.1066430504136
5.66,-6.61446828240045,-7.60146493212705,23.1845402423044,-9.86259500408669,-24.2345428867304,-11.520461435468
5.67,-6.7202822912352,-7.84878684423318,23.0826463934939,-11.2767589568552,-25.1788955583987,-8.78249257337683
5.68,-6.84000346153755,-8.10504284329502,23.0088903908368,-12.6410037421164,-26.0126853940889,-5.89382298267922
5.69,-6.97310236607753,-8.36904055211497,22.9647699338404,-13.9486674625007,-26.7169760688558,-2.85740252561955
5.7,-7.11897681078757,-8.63938236467214,22.9517423403244,-15.1917685171999,-27.2697156126924,0.321294644551003
5.71,-7.27693773642153,-8.91443486436881,22.9711958267314,-16.3608422795571,-27.6459137143102,3.63354344341066
5.72,-7.4461936563787,-9.19230063895833,23.0244132091926,-17.4448167509189,-27.8179600027446,7.06658595910438
5.73,-7.62583407143991,-9.47079406442371,23.1125275459135,-18.4309385089192,-27.7561169693653,10.6028142794752
5.74,-7.8148124265571,-9.74742297834565,23.2364694947822,-19.3047624610138,-27.4292221709696,14.2189498765636
5.75,-8.01192932066018,-10.0193785078431,23.3969065434447,-20.050220845517,-26.8056320374275,17.8852653418098
5.76,-8.21581684346743,-10.2835356190942,23.5941748016183,-20.6497882376116,-25.8544327413009,21.5649097148022
5.77,-8.42492508541242,-10.5364671626691,23.8282047377408,-21.0847595825213,-24.5469308784743,25.2134144133178
5.78,-8.63751203511786,-10.7744742366637,24.0984430898847,-21.335656979422,-22.8584170460493,28.7784709974569
