"ltp","ltv","lta","rtp","rtv","rta","lsp","lsv","lsa","rsp","rsv","rsa","lfp","lfv","lfa","rfp","rfv","rfa"
-0.21303131351978,-2.02618865054509,14.0047906271015,0.507851140419363,0.348836187953451,-10.6404545707977,-0.233201133305131,-1.49550771335383,-15.9757656166803,0.147938474584446,4.66974174020829,-34.2392579868559,-0.08816102821948,-1.25284520974115,-32.2710073262813,0.158353718986326,5.35311436676929,-49.9205143493843
-0.232245261221872,-1.87570831752945,15.6081763281006,0.505448212041172,0.244238895623826,-9.7156293043677,-0.248568141424665,-1.66433025474574,-16.66892224669,0.213522283845938,4.29388375643937,-38.0697277237793,-0.0959520210264258,-1.59487215651428,-34.2322481238611,0.228555115021298,4.8136994101097,-53.7795652751575
-0.250874648136946,-1.70873277585374,17.188638710715,0.503358245129484,0.149034357110186,-8.85687510264269,-0.265025900031562,-1.83912781518124,-17.0885029009369,0.272991732217209,3.88101926587551,-41.2942054811133,-0.104918052232913,-1.95565286909941,-35.7589647057743,0.293729434670502,4.23860509899015,-56.7431170436685
-0.268834848405959,-1.52554718965725,18.7264136844597,0.502216568243973,0.0624125032285584,-8.08350985626754,-0.282660133794944,-2.01702153212203,-17.217394418164,0.324504444763977,3.4377758460686,-43.8618207432274,-0.115302789707231,-2.3305093485843,-36.7942014058532,0.35197169862904,3.63739694346375,-58.776136382074
-0.285984518777415,-1.32665206576675,20.1998057932914,0.502434281757883,-0.0166198674674337,-7.41106047830235,-0.301557137143257,-2.19496468183647,-17.0410578676433,0.366372111425557,2.97124717548879,-45.7357572753771,-0.127393911571232,-2.71416854869241,-37.2836715726436,0.40129371321229,3.0199215674634,-59.860932898535
-0.302128189756764,-1.11278312731203,21.5855322315168,0.50410062681334,-0.0891969681422646,-6.85097953905764,-0.32180316319148,-2.36976939993666,-16.5478788842853,0.397273025201719,2.48883775343913,-46.8943621680969,-0.141530015954644,-3.10079455329749,-37.1775211261627,0.439812182682481,2.39611896356137,-59.9980342150429
-0.317022745607517,-0.884927044575425,22.8591751617011,0.506953832468966,-0.156549782574087,-6.41052388239231,-0.34348348913982,-2.5381373292814,-15.7295466913347,0.41648743444736,1.99809824029087,-47.3317704761492,-0.15810981809686,-3.48404040609384,-36.4322301406169,0.465939386196915,1.77582732534114,-59.2066339029594
-0.330389029941898,-0.6443318783587,23.9957339438555,0.510448357837391,-0.219961467671966,-6.09279485536357,-0.366680044091013,-2.69669448387864,-14.5814483123963,0.424094195448539,1.50655689197175,-47.0580018261355,-0.177605061357027,-3.85712090198645,-35.0125893610471,0.478579040000884,1.1685854666344,-57.5245314501324
-0.341923991864665,-0.392511224606339,24.9702634059621,0.513895389812595,-0.28072408991528,-5.89692777858025,-0.391467988890193,-2.84203045001562,-13.103061853721,0.421054283701225,1.02155286282279,-46.0985166225692,-0.200576112733076,-4.21290687167155,-32.8936775355084,0.47733432052898,0.583438593684243,-55.0075052395232
-0.351306818734854,-0.13124119608653,25.7585793180173,0.516594405836661,-0.340098197093743,-5.81840866650107,-0.417911843585556,-2.97074186879744,-11.2983303937836,0.409135007683001,0.550077128120297,-44.4932514730974,-0.227684380623127,-4.5440406966816,-30.0627551553931,0.46268122894397,0.0287537496155046,-51.7280876365851
-0.358197045591027,0.137450376078251,26.3380074789656,0.517911123242021,-0.399276434456052,-5.84948912474995,-0.446059568485836,-3.07947991755783,-9.175996573853,0.390666820658714,0.0986263643380984,-42.2951869849396,-0.259691932864605,-4.84307176708367,-26.5209830724438,0.436017267404119,-0.487948621975408,-47.773748442937
-0.362237139598297,0.411302922386632,26.6881492054255,0.517357304480094,-0.459352100591064,-5.97966756556816,-0.47593201258133,-3.1650013486088,-6.749877504826,0.368145438806551,-0.326925514233811,-39.5685288202413,-0.297437176791716,-5.10260973316766,-22.2848693493991,0.399526559307243,-0.960140687914684,-43.2445326432663
